artist_id,artist_genres
11GeSCHSovaw6Y9u4BFvVZ,ambient
4OAddazJM576euUnFSvXSL,melodic metal
67lytN32YpUxiSeWlKfHJ3,cloud rap
4DJHbK2NrlVn7hCkTrUs69,experimental hip hop
2h5syT5XdsQgKLq8Yn1klO,nu jazz
6r26MaDr8bqNALjXgYPXMa,grunge
4zmZ8lVLzGc84S4v2B1rLx,amapiano
4HwlolvniI44ETSg5tajeZ,breakbeat
7hJcb9fa4alzcOq3EaNPoG,rap
1eNO1DUCOtZgCzlwtjtb1t,neo soul
2hk94pAZS1iYSqoICeTyh1,disco house
7d1ctWXfrUvAe804Zld3Gy,french pop
4iMO20EPodreIaEl8qW66y,bedroom pop
7exHU37Tr2al1SGQDhqy3Z,experimental hip hop
2RiGIRDi4GoJpDbjDnPVJl,death metal
1rGSYidxwKVwew2k0cuUFi,latin alternative
4oyNUG8iIjumhys2WE8bCe,hyperpop
6HvZYsbFfjnjFrWF950C9d,k-pop
2BMq835Yir366yDKvW3Rcv,underground hip hop
2kQnsbKnIiMahOetwlfcaS,alternative r&b
6nB0iY1cjSY1KyhYyuIIKH,alternative r&b
4IndUOBCZYZg61557iq2A9,reggaeton
5qPRgWcEOGRzoIST0sHAiI,dembow
4lHTvhSBYET8vaavUNzps0,screamo
7a0nCvxmDN4c68agh8ajMn,shoegaze
2VS0Scj6uSxAJcTl48FCD7,black metal
19k8AgwwTSxeaxkOuCQEJs,country
4CJ5eNfmJHQ5spEAvaxj8F,midwest emo
5dHt1vcEm9qb8fCyLcB3HL,rap
5LeiYFiAx31mpoPKxdOLOm,noise rock
6LihBQjVynXpEaT3Oe2oof,slowcore
2GHclqNVjqGuiE5mA7BEoc,jazz rap
3BeQqzKdlARoOd6y30kCO2,boom bap
03KZUWKQujlCcgEdcrkvWd,drum and bass
2cggyYmdk2HP87tYGtw3La,breakcore
6q4AmzK3GzCuEzkurnYuEQ,hardcore
3wkT6THiKqbXC0jJpfKL7t,experimental hip hop
4DnRQspXhzqgCMkJJmOS4T,cloud rap
0rTeZQSxEg1XzZ1dFz6Moz,cloud rap
4BrSvpXSgT02JhhNULggJk,experimental hip hop
53xeKWbSRuGgTxViJTAZKC,alternative hip hop
3ZMur3elMyOs248ah86NRk,jazz rap
3VNzWLePg9jTvQ2ximYOzW,shoegaze
7x3mbyjfOZ9y599MHmyNOu,experimental hip hop
6wD4PrOL4VPp0SDCtpbtba,trip hop
27DeRe5LjIt9ZPXUjF90h6,jazz
4wMQTWavQZgr8ySlo5s2Tt,neoperreo
4wXchxfTTggLtzkoUhO86Q,indie
72NhFAGG5Pt91VbheJeEPG,electroclash
089ASSwOW4Cih3frNuDtUv,underground hip hop
5FxD8fkQZ6KcsSYupDVoSO,bedroom pop
5RTLRtXjbXI2lSXc6jxlAz,alternative r&b
3gfV2LBMvIE9gjpvowt11B,drone
1KCSUZBJy1bAsIz7wUYkd8,post-punk
13ubrt8QOOCPljQ2FL1Kca,rap
0WtTGUjbur1R1cNzBvbsMU,shoegaze
7i1CyQ1fogh4bkj3EPj3ls,mexican indie
2ZRQcIgzPCVaT9XKhXZIzh,future bass
5Kmr0b3ip8g9P2i0dLTC3Z,stutter house
45y1DQHCGqyNeEbqDXLJpR,latin r&b
2UXI5X9jhT0bwCO13Gb3LL,noise rock
6styCzc1Ej4NxISL0LiigM,art rock
2tL8CDdDLV5vIidrprEqsu,doom metal
5MGxwE9JG5IA6uqswrgNL6,space rock
04mTej6RpWzBxGwhfThpIi,hyperpop
04vEYZm6KQQCtUWs2hM8Dj,shoegaze
5J65ukR6WWDkuRrqYa4Knl,hyperpop
5PyU5aVBI66v0pkCIvEJfu,french house
3utxjLheHaVEd9bPjQRsy8,progressive rock
4SQdUpG4f7UbkJG3cJ2Iyj,hyperpop
2p4aN0Uxkk3iT3HK0cJ2cJ,neoperreo
0MoaBi6dSquXp6rrlqlF8R,latin indie
1G5v3lpMz7TeoW0yGpRQHr,chillwave
3dz0NnIZhtKKeXZxLOxCam,electronic
2Peqh4pXySabABIVbVbKZf,taiwanese indie
5DZqDIAqRSN8mBM0DoQwoi,japanese indie
3KH7WsR2JZQ94Ik8SyabU6,afropop
5b5bt4mZQpJMoCRbiQ7diH,indie
2VhTBaV2Io9AJe661MUTEj,noise rock
7eZbNxarrTW4VkRI8u9aDX,math rock
4UHzJP2iKVf0RhKIv7ZE2l,space rock
54QMjE4toDfiCryzYWCpXX,alternative dance
0UF7XLthtbSF2Eur7559oV,french house
3QVolfxko2UyCOtexhVTli,chanson
6EyzBjjCPBP7s5W8d3wMOe,electroclash
6TMBV8J3Jq1Gr5A5bFmVqf,pop urbaine
0oK5D6uPhGu4Jk2dbZfodU,retro soul
0qc4BFxcwRFZfevTck4fOi,cloud rap
7pbDxGE6nQSZVfiFdq9lOL,bedroom pop
1DwRZpAKiTkUXcprfnxEFr,drum and bass
38GSybQjdc6sxptciOkxMq,french house
1odn2oz1bEsGWugQ8W3zhn,spoken word
0LlWS1VC17Bpd2RUd6enaQ,chanson
021A20H2EVS9igRiNhozcx,experimental hip hop
71ISXR7gtIq5E2AdI3jGf0,post-punk
7cNNNhdJDrt3vgQjwSavNf,metal
52qKfVcIV4GS8A8Vay2xtt,post-hardcore
0FZcPgWI3BsFQl4rOAGSHT,metal
0qJpY7K8p7g6sacvaGNt6i,djent
1nj9nHPkz1IbxXEpkW1WTz,glitch
6aDX1jzNVAI9enlQzW0Pgw,gqom
30ZFCxaQeisDgihIZyjOlj,stoner rock
49aaHxvAJ0tCh0F15OnwIl,europop
3lN70MoiO9u6b95CsTeB1J,idm
4bEKeZm7yf8aOqam6RI4cJ,death metal
3XFQRe2FsSOjrODygK4caW,sludge metal
7BrCCntRO3TbPncTE0DJys,slowcore
2pM2N6yzrf4201puxjeIKY,idm
3SozjO3Lat463tQICI9LcE,afrobeats
6I1HySHVBxauGTpv00Gohc,ambient
5Zsmx4eGounUJ1Hqq6tIQs,post-hardcore
3BGUNVzuoQ79pOjLxJsZZg,slowcore
4Ge8xMJNwt6EEXOzVXju9a,art pop
4ngzSYix3OAL3ph7OjDXzn,black metal
52tIYMYQgBbgOFIJHaOPxY,deathcore
2aaLAng2L2aWD2FClzwiep,metal
4XDi67ZENZcbfKnvMnTYsI,k-pop
2PSJ6YriU7JsFucxACpU7Y,k-pop
66CXWjxzNUsdJxJ2JdwvnR,pop
4OVbrPbhvK46A1uXTU1u5F,jersey club
6d5nBcIHQltdskVV1X67jQ,avant-garde
4fN9hDXZATEuglEsw2wpyK,avant-garde
6rt6TNXmorxAN1K2CZA5Az,trip hop
0AlnGjlLLXglk9hnwErYDU,metalcore
6l7R1jntPahGxwJt7Tky8h,alté
7aFTOGFDEqDtJUCziLVsVC,alternative r&b
6gj3sMEZYP6IESIptoXnrP,alternative r&b
38vNZvHEjUU9XlzlV43H9T,shoegaze
