artist_id,artist_genres
4DJHbK2NrlVn7hCkTrUs69,chill abstract hip hop
2h5syT5XdsQgKLq8Yn1klO,spectra
6r26MaDr8bqNALjXgYPXMa,post-hardcore
1mVk9jJNL0m9WIs0a1BQdS,rva drill
4zmZ8lVLzGc84S4v2B1rLx,nigerian pop
4HwlolvniI44ETSg5tajeZ,wonky
6PEMFpe3PTOksdV4ZXUpbE,indie soul
17Zu03OgBVxgLxWmRUyNOJ,wonky
7hJcb9fa4alzcOq3EaNPoG,west coast rap
1eNO1DUCOtZgCzlwtjtb1t,neo r&b
06HL4z0CvFAxyc27GXpf02,pop
1zkKkDDra0jlsiJYz57P3P,chill pop
7d1ctWXfrUvAe804Zld3Gy,french pop
4eArh1v6UwBbKkjdgHCned,indie pop
3wvfYm6zG9B5o7eGY5zcLu,crank wave
5KTykbPcDB4GYS49jcHbWh,freak folk
4iMO20EPodreIaEl8qW66y,pov: indie
4wyNyxs74Ux8UIDopNjIai,uk alternative pop
7exHU37Tr2al1SGQDhqy3Z,experimental hip hop
2RiGIRDi4GoJpDbjDnPVJl,melodic metalcore
1rGSYidxwKVwew2k0cuUFi,dominican indie
0FtsMKmZEq8fBWqdSOWtqp,melodic rap
6xS5PpBWaVYraexEkEjjXv,underground hip hop
6HvZYsbFfjnjFrWF950C9d,k-pop girl group
2BMq835Yir366yDKvW3Rcv,pluggnb
1ybINI1qPiFbwDXamRtwxD,alternative r&b
2kQnsbKnIiMahOetwlfcaS,indie soul
0MoDfakkeeD4FwftxAXwEd,chamber psych
6nB0iY1cjSY1KyhYyuIIKH,trip hop
4IndUOBCZYZg61557iq2A9,urbano latino
5qPRgWcEOGRzoIST0sHAiI,dembow dominicano
4lHTvhSBYET8vaavUNzps0,blackened screamo
246dkjvS1zLTtiykXe5h60,rap
19k8AgwwTSxeaxkOuCQEJs,tennessee hip hop
37ASGd4rWpHjuVonnYAN6S,instrumental hip hop
6AUl0ykLLpvTktob97x9hO,trap
0RpddSzUHfncUWNJXKOsjy,pov: indie
4CJ5eNfmJHQ5spEAvaxj8F,diy emo
5dHt1vcEm9qb8fCyLcB3HL,trap
5LeiYFiAx31mpoPKxdOLOm,sydney indie
1844Ua6R4gOuH6GLdlR4dt,pixie
0YMVzWF9HWGbV4DZHfCyKo,crank wave
10U1DbsjhgAqUMcouK267Q,small room
6WFDpw4u23uSpon4BHvFRn,uk pop
3BOfygYBFwHTBFyCbsQVMv,pastoral
6LihBQjVynXpEaT3Oe2oof,zoomergaze
2GHclqNVjqGuiE5mA7BEoc,political hip hop
3BeQqzKdlARoOd6y30kCO2,jazz rap
03KZUWKQujlCcgEdcrkvWd,modern jungle
2cggyYmdk2HP87tYGtw3La,modern jungle
6q4AmzK3GzCuEzkurnYuEQ,modern melodic hardcore
3wkT6THiKqbXC0jJpfKL7t,experimental hip hop
4DnRQspXhzqgCMkJJmOS4T,dream plugg
0rTeZQSxEg1XzZ1dFz6Moz,cloud rap
4V8LLVI7PbaPR0K2TGSxFF,rap
2ycbMlovjNV5gks2r8Vtsp,weirdcore
4BrSvpXSgT02JhhNULggJk,glitch pop
