artist_id,total_follower,artist_popularity
2VhTBaV2Io9AJe661MUTEj,49796,42
2rhFzFmezpnW82MNqEKVry,5997677,70
1isATZk8trk0NGopQvVvc7,86,0
0jIWKlfmD4Ew7HeVVrq03g,256715,67
0IJZjR1tj2EudGR8jvxZtM,19919,38
2TRNyrjoKJnqSc9G8jCZfb,27617,40
20wkVLutqVOYrc0kxFs7rA,8092202,84
0NB5HROxc8dDBXpkIi1v3d,577538,65
7eZbNxarrTW4VkRI8u9aDX,96324,40
3IoGpeLyopeqGwiD4Nnt1f,129127,45
55Dacc2jL4tgb6Af23NlF6,17465,41
4UHzJP2iKVf0RhKIv7ZE2l,122285,41
4Pu14kX4BlhnDHP7DRmmGS,25069,47
54QMjE4toDfiCryzYWCpXX,1080135,62
5Ph4BCHTBnS7CJctvtUDkp,26343,38
0UF7XLthtbSF2Eur7559oV,996865,63
3QVolfxko2UyCOtexhVTli,2756674,66
4PooHx6BstbetDtBMrLyV7,60679,57
6EyzBjjCPBP7s5W8d3wMOe,10849,38
6TMBV8J3Jq1Gr5A5bFmVqf,33187,45
0Cp8WN4V8Tu4QJQwCN5Md4,825045,62
2sY4BbYrbvNVgsNzo6HddD,28730,42
5GlFG0lCadjEBnY1w1FwwW,31700,43
7GblQfA1PogV6RMgys9a7X,2934,26
0oK5D6uPhGu4Jk2dbZfodU,698819,70
0qc4BFxcwRFZfevTck4fOi,14169,49
0sgr78pWLPJ012BnBaGm11,415,1
0Y0U54wBpoCl8KvkYc9Ej6,17182,28
7pbDxGE6nQSZVfiFdq9lOL,6372847,73
1DwRZpAKiTkUXcprfnxEFr,4080,39
2vnB6tuQMaQpORiRdvXF9H,1669448,67
38GSybQjdc6sxptciOkxMq,280477,61
1odn2oz1bEsGWugQ8W3zhn,19598,40
5qhDQveADDnjIZQ85AtgDM,107778,52
0B3kMiB21aPQlKumGDr4c7,248785,65
3lWweK5IAJrNMXazhS5oV3,2107,29
0LlWS1VC17Bpd2RUd6enaQ,41653,42
7zrkALJ9ayRjzysp4QYoEg,423730,65
5vssQp6TyMHsx4mihKVAsC,28947,62
021A20H2EVS9igRiNhozcx,8300,24
1fmXn9ezSrVGjHSVc6ItcL,20844,32
71ISXR7gtIq5E2AdI3jGf0,43016,38
4jE1yavE4c5IR1hhM4wHhY,118551,47
5KV0DvKYHe4WwjaJghyIzV,6380,24
2kRhgCgYazkIoYDFgGtXoq,611,8
7cNNNhdJDrt3vgQjwSavNf,893820,61
52qKfVcIV4GS8A8Vay2xtt,1048157,65
3db7IWyJRHjZEViTutNdUR,8491,50
0FZcPgWI3BsFQl4rOAGSHT,313535,55
2qoQgPAilErOKCwE2Y8wOG,1726268,80
3DbwFQlvLxRSi2uX8mf81A,1791916,79
26j38hvhD7PjC0a4EqdaSn,27747,50
5YaWzI756w0pw1DkJkun5u,6061,28
0qJpY7K8p7g6sacvaGNt6i,235248,50
1nj9nHPkz1IbxXEpkW1WTz,4359,18
6aDX1jzNVAI9enlQzW0Pgw,125409,49
2nE9x2JhbyjBVCaSnUGX3G,30993,40
30ZFCxaQeisDgihIZyjOlj,11536,15
49aaHxvAJ0tCh0F15OnwIl,1167712,67
7K48RaFMB6BhTLc0KspbTh,4977,36
6y7T3BaNMGAYgRbATEq4cM,164167,46
4EnymklUyqZwvmHQGlRssl,47170,49
2zmjYl582zO64LcLQtOEuv,72293,59
3lN70MoiO9u6b95CsTeB1J,35914,27
4bEKeZm7yf8aOqam6RI4cJ,5799,26
3XFQRe2FsSOjrODygK4caW,68263,34
7BrCCntRO3TbPncTE0DJys,998,9
2pM2N6yzrf4201puxjeIKY,1719,4
3SozjO3Lat463tQICI9LcE,2530605,78
0dn62y7ayEAxcIcMcBWXIE,109203,40
2kO6mP0olFJGGh6kvUdNC8,208945,52
6I1HySHVBxauGTpv00Gohc,6286,31
5Zsmx4eGounUJ1Hqq6tIQs,17389,29
3BGUNVzuoQ79pOjLxJsZZg,13267,32
4Ge8xMJNwt6EEXOzVXju9a,580861,61
4ngzSYix3OAL3ph7OjDXzn,3138,16
4NZvixzsSefsNiIqXn0NDe,1208126,68
52tIYMYQgBbgOFIJHaOPxY,49658,45
0suhJuu3BRMRFZRzEzPpnw,2308,19
2aaLAng2L2aWD2FClzwiep,1669493,61
4XDi67ZENZcbfKnvMnTYsI,2177986,64
2PSJ6YriU7JsFucxACpU7Y,2206736,58
66CXWjxzNUsdJxJ2JdwvnR,103203207,92
5J7rXWjtn5HzUkJ4Jet8Fr,1127004,75
3NbMf2TTL0tcjISP5AFgzf,12289,38
6cK3NBO6uP7hh0oyuVELFl,2449928,68
08PvCOlef4xdOr20jFSTPd,1356772,69
4OVbrPbhvK46A1uXTU1u5F,623980,64
6d5nBcIHQltdskVV1X67jQ,318,28
4fN9hDXZATEuglEsw2wpyK,103,8
6rt6TNXmorxAN1K2CZA5Az,1668,17
0AlnGjlLLXglk9hnwErYDU,66551,42
1vSN1fsvrzpbttOYGsliDr,2171207,66
0WKHQ3a24pKDB991wqLjMU,8578,23
6l7R1jntPahGxwJt7Tky8h,109426,59
7aFTOGFDEqDtJUCziLVsVC,667406,55
6YIFRunPWr8XLiAAwQxJaA,272,1
0dWX1Aai3cMYIqOcJLC6cV,4187,17
785WIfCKrAIVM2FxiRCr4L,1121,9
79wCmFlJs2qglR5n4UHMoq,22725,34
1JspXUvEv3D9ddMeLNqYWj,100406,52
5C2iFRY2UldL2hv9THw4aB,469985,55
6gj3sMEZYP6IESIptoXnrP,130353,47
38vNZvHEjUU9XlzlV43H9T,4614,30
29fUSOyH1ufr9HZbErHpc4,35165,47
5jcH3zjAdfg5RZWu8dXjGd,1863,28
2pe1uLYghU4lj6Fe6qq8k6,6345,24
5sn6aQFrJvjsSIuaomA4to,18170,27
24b0qNYNgeOfpP5rbljIB3,195338,60
7b6l5JehVDc5Wb7L8iPvJN,20960,33
7B76SsfzG0wWk1WEvGzCmY,284379,55
72iCiKwu6nu6Qq9emIwzYv,241348,52
59PupD35uDhgTCVfuV3GtN,28291,52
3DHtfeD4PsmR9YGhCP4VF7,861469,74
5arKwJZEvT5uKq4o0JfqR4,2128837,73
33XLkSK6TXcBg4RmHg2vqt,1277,23
1Tsag5J854qxeOo2apszug,754664,58
6aiCF0pornq0j11wvKG4dy,39960,40
6sNcyjEVdNlZ0dpgr7EcT9,14119,37
738wLrAtLtCtFOLvQBXOXp,6242787,74
2NUz5P42WqkxilbI8ocN76,1695459,66
3pGNoAJX3UVctU6X8eG55h,12642,38
3GzWhE2xadJiW8MqRKIVSK,663417,57
0DCw6lHkzh9t7f8Hb4Z0Sx,1067974,55
26VEPCGAYB9OClQodb0OR1,23570,48
3wCxtQe4q4QsNnYD2BG7ag,4920,31
5eUda4BaWhUQWWJiP1ml5v,81966,40
2VOzWXZusZWvbSIMOoO9Ir,1038,3
3dHajUmnQ27McFMpZF6IcY,8904,19
5orqL82BjQspzZ72LaM2PR,196,1
3Vl9fyKMIdLMswk8ai3mm9,152740,48
0jPHHnU8GUWEF7rwPE9osY,253469,69
5f7VJjfbwm532GiveGC0ZK,19628843,87
6oFs3qk4VepIVFdoD4jmsy,699243,62
2CBvbVxhd3ZJXRTCl88H7E,70656,33
2s6lxOYvvCvzpHtd3VyuMj,79458,40
3FobDbMc9jNxkZ8GCc685W,16010,32
5MjcGshMggPgIHinIUDaX0,113599,51
6ZK2nrW8aCTg8Bid7I7N10,336698,49
27dAjO4MZcVWFaKBPNpv5c,2264,16
0TZExq5Dma8hecEIAKwQYA,56965,43
3eVa5w3URK5duf6eyVDbu9,9738411,87
0du5cEVh5yTK9QJze8zA0C,66717430,94
4TEK9tIkcoxib4GxT3O4ky,1859798,73
3uqAKGSytLJJuLy4BPlY38,4517,21
5xkAtLTf309LAGZTbvULBn,1915601,62
0agqtoeQB2zKMFX1kgt5Hg,7108,29
0ndpuECxVStTsHhzq4Euxz,10356,43
1NRudBLaT84LXxfsYdFMhB,122845,48
7xJVICbAWizNBKBD3mRWjF,60206,39
12Zk1DFhCbHY6v3xep2ZjI,591580,68
3IWxZuMgQKWrNn1S20D1qa,16421,32
2VmQEEtb2GkgipLhnNhFxO,2576,29
1Xxg6sCMl7PmZCdolPyxh0,8090,22
6fFcUOFcbjeIuEomuUthkw,108498,54
7HfUJxeVTgrvhk0eWHFzV7,107564,50
3IWdvItNhmdo282Wwp0CwH,495883,54
1vaQ6v3pOFxAIrFoPrAcom,845257,60
7tr9pbgNEKtG0GQTKe08Tz,322154,65
5mlbvTfWUOfDrUIK6dkNzv,1511867,64
5Gk5gDihqk8UoJ3tvsk6J2,1883,19
7CddNoU6nKEW7UpcIlJF9n,30546,33
14zhvja4OxwrmivOB3LHOn,35644,40
2uRjuSX3CCVJO0KBA518XG,79545,41
5nwxAowdUQSK1tuyVHD5lJ,2708,25
0BdYblPVnK3wnWREfBQ712,357,23
5J0ehnVK9YOBGWOwE022ar,35479,43
1jyynbj6tIl5gwyqIjAp1j,9352,36
3lDpdwM8KILepMHqBWUhIA,409223,57
6kdAf6E0EouXKBpBZN1Sx9,5314,23
6735msKWBms5KwdGFmqSsT,454,4
55Aa2cqylxrFIXC767Z865,16146132,86
3and7uje1nuMnKJczCKox9,9716,37
2IprcYDAYTYzCl4AJH3AuT,99844,49
6PXYvMeTixxDzYAYugMlbg,115829,48
4WfUbvICLrqPW9rzuNGS1f,44774,35
2mSYfudGtQzxNYHApMjZBm,6719,41
5ijO3JnnKpoAOTU4QaDgdW,5187,25
0avMDS4HyoCEP6RqZJWpY2,844792,68
5DslL3PUa3BcRlCCEP64A4,58984,47
6g3orasGcMPn0gwcE3JMAC,130800,46
53jnd1fhXV7lbXSfjgk1WR,97988,43
4VZEaqiJm8GOd1pSgjD62y,7229,35
71NBOcJ9lMeXqnbnya1z0x,61527,49
2YjxwZOy5LDPJcXSWXglSN,415,4
7vsNIODrbNnQM4spNFhvXf,56,0
7o6cOczXTB8ioTAAJTbESf,727248,54
6jas9NK79dEF6hU1LvmfHB,8828,42
3A5tHz1SfngyOZM2gItYKu,2326595,68
5HvKzBgj4yphQfBJjBJrhL,89692,42
26eBHxdouBH2KB7P6Oi9HN,218731,57
3eEAELTLLkQc0PD2S2xAhN,22543,26
1VFYpTpgmp7ANXqok2dTg3,64277,32
1WZarnZpWEv7dDtjAETt4X,225710,54
1Et8hq133uIvzPHLhi6tCL,1358,8
34BJjZdVWcznR0qlook0nY,1054,5
6vbKIm1WsvhMMDpthYONc1,96250,45
5Wj0an60VgRckYV9zlDe1e,73222,45
6qNHuzJVAGJ8h2D0qo6wAh,1715,10
7AaGbSgUxJFuZ49VvclNH6,262394,64
26hW7zYB4V3PGMPBKoBdgl,14860,32
6icQOAFXDZKsumw3YXyusw,10472621,78
7hM17EMsGXmMzxfKJVPUwK,1196,13
6LhbOssuAbrXa5Wzcskhhw,4084,31
3CE6MgsLpKMDfYFtexgc8U,298462,62
6OjtkJDlAZzlzAydEn78cK,290839,57
0Y4inQK6OespitzD6ijMwb,1357649,66
2dbSR7CwWSGsMkuKVITKRc,3505,32
294lNTPZfdqyzt8qnxmFiL,312122,55
2osrICe2kgcit3D086z3Lo,655,4
34UhPkLbtFKRq3nmfFgejG,597855,51
6HCzzbQ8cHeZnqojIk7HgE,757,13
2AWfnWrfFVhRPVX4JN9a6g,12390,28
4DWuml4Jf6K81b5rAPwMb6,31031,66
3vEL65ycUboLH76pgdtqlF,124329,55
1nrJKGxkiSY6FjJRXcc9CB,45980,47
2wJ4vsxWd7df7dRU4KcoDe,552618,55
3Sp7HTc7BNbSx0SPiHVeRI,14430,23
5w09r1HW3Dc8BMYIvqbnnF,56994,37
1PvBXGOTvO3zrbDtL5mKEB,1597,36
30b9WulBM8sFuBo17nNq9c,3171338,71
2CLclpIC43fLzsYq6LQvlL,138402,55
06NrwSBss5Imv1Se0Hlv5Y,10260,27
7rZJ1D1ERxrHNKTWwpZFVU,42570,39
6lyMYewq2SuTFIXgiv7OxH,439536,59
1EuNDbf2DWqsa9cSgHT1Mm,952,10
3bfSaJqEYosPcdoCN06G3P,86921,42
6AlUh97NNEBLo3OqYORyIi,4466,26
7owveHzN1hmQuw6Ojg4sI3,88635,35
6slrkfC61k7yWM5Hl5USES,21359,36
4YNvbaOaqp5pzC5US5t48k,37193,41
3SONlwqLIP2GtaMh9pLYe5,112519,44
7g3iwvP459BN53F7CDxemI,21339,31
6txzCcsy6ZKKKQLHmE3Y9L,2655,36
47hexMV8ZbDWZ9MSwSWD50,5093,27
4M5b70A8aORXdyJVjRJ8du,72115,58
2siXaXrok89Fp1PZI7sn0s,26836,53
5RJFJWYgtgWktosLrUDzff,392435,65
3luuQQRuSBuDNnrkYvatnk,53314,43
0whJ2FDPMvAL5DQaEox7RD,1054,25
5GUQyp5KqMspjfP1cuHtnc,345,21
5LfO4rbJarBvHjB34mU9m2,1069,18
5YljAyfTzlQolEBfXewEq7,5446,20
7DoCMYqpSbn3kgBSWDpnLP,3337,19
0LOK81e9H5lr61HlGGHqwA,1936709,68
1HY2Jd0NmPuamShAr6KMms,34292207,89
7Lq3yAtwi0Z7zpxEwbQQNZ,835624,59
2KnhnL8zuqLhIhGk601fsb,41827,52
6RuutbNl5ny8LAf1uSK3fS,56389,57
1grN0519h2zYqpRtYbDZAl,457195,65
5Pir3nnrulz7WMyC9bFhkL,4867,25
7HkdQ0gt53LP4zmHsL0nap,5802525,69
16Yf6ZfrDTWu4jt7GQrjdL,655,9
3FFfAZsrsx8ot1m6H5vzQc,5316,35
2lP34R0Q7edlojuJrUMPnj,37944,31
0TJB3EE2efClsYIDQ8V2Jk,546195,52
0LVrQUinPUBFvVD5pLqmWY,275584,48
3pol9num4gn7ifeZrENp2E,23603,44
0IHlkUZPVWLz5yUbz8H5Bv,1603,16
0KheksMhWogVV4frHAihPJ,7577,28
3SBYl2unJoVzvNIUBC8ftm,14642,35
7zQ4NNGWgCVWU80Rg6dXOH,32598,38
5SVFuUaS3BKAdJs6I8rVa4,292599,51
238uE9s8BDKrIYbzpxIgOX,12072,26
09Lrr4vGyWxxsuo3lrZW7f,18607,25
6xFrZbce9KH5APjBe4QVNa,39339,42
3wury2nd8idV4GecUg5xze,533531,51
6zlR5ttMfMNmwf2lecU9Cc,990372,70
0eNuNAhL4dW2nvKbSe2mS8,57576,31
7mrvU3OShTgthJV80o2day,34446,39
0Mz5XE0kb1GBnbLQm2VbcO,1554324,64
0nZHjqvdLoBy50ZzUH5FNU,41410,39
3lLHpTOJ11tWiUNGYN14gt,436481,58
5t5FqBwTcgKTaWmfEbwQY9,10892876,79
48Kc3HRodbvm5ropMf9B6M,15760,36
3183eBpNb3nicV6VkhwCUL,2806,16
7243txmysJ4KbRmH8UAMKO,137790,43
4w9QOKrn9Rzx8KiYgjIhZ6,3010,27
0fLFfyc0914STFxEyQHZhX,6828,26
1NXSMPrdftOB0I4LeSkwjz,23731,40
5szMuuBbDzULkagWIfI5LG,24677,42
7EEluFWhabUJwqInW2J654,483,17
3nU8TSIICYDbUqRpJISTRE,283726,53
6cHNULTFsXZsOirfddBk09,3531,21
5cHEMXrGvrs8I6iYWNwTkh,37292,29
3msewJ0hXf2THwcdYjGeOA,21093,37
2uE66NiUti6Wpz90SD4eam,46472,43
6DPYiyq5kWVQS4RGwxzPC7,13460130,80
5ZS223C6JyBfXasXxrRqOk,8823903,77
1F7QDWyZTLGzkyGLgFjEhU,53352,29
0YhYfoCTZKEw5VwaC7dasF,836,11
3uHCTHxtg3IVAvhyrYsZvI,66832,32
4xkFkSduLRpzxrVpZMpvVv,1,7
7KFv5Cni7kseXWHJnnejXk,101614,45
57w65jYxX2Oyq1kMqSNPOL,10830,24
508Hx1Z1U3Y5v7wNUZ7lWe,350,24
4ueTPIC5hiz2ZENZXVy8Nz,1334,25
4FaBmP30QiO2lXc3yyuqrV,2486,29
6sd3qv6kReAdo6WsLBtXX4,62353,40
6O5GOlHxncbRRAntqtIYMP,5526,18
3OFGFjAzm030YXGPDQ4Sio,937,16
263EFLwSXgDl3y1vdZiDKk,633,12
4Cx5LnF4WNJIn9SSqyeq9C,61484,38
3oKRxpszQKUjjaHz388fVA,920599,66
78fRJkihgP2NudYwkRUrHB,1686,15
4KValadymb1TlvrjeHYLXF,3349,28
7EfK0VXLHjPEysgWDnAyYH,3864,28
1qqdO7xMptucPDMopsOdkr,358442,54
6UbmqUEgjLA6jAcXwbM1Z9,1679213,64
3eCd0TZrBPm2n9cDG6yWfF,1517597,62
467M2s2YxXdlL2ZpDUNL3A,225953,59
1p6HheoJqfYMiMC62yQIWn,15164,32
5wk7sY8GIg5ihSI09EbWeS,47599,52
6m30rs1IQqnWqV5nKMpU7U,686864,45
5gznATMVO85ZcLTkE9ULU7,3443444,71
62tqJaaK7ys8tATtp4334R,9784,30
7Atp614yT56v9XrlqZryzX,82324,45
6R1kfr0GIWnwxY4zW11Vag,46186,45
0t04WLkoyjSuvhzsXIJH7E,12806,38
1np8xozf7ATJZDi9JX8Dx5,83074,51
5Mq7iqCWBzofK39FBqblNc,777735,57
3TsEEdpuuCN1G0dPxV4uOA,48654,48
04U5nHCnl5ykOPWVrfHHZq,1630,22
0fGcIStdT1OpFFhOC7Wp36,346735,68
5F9t2eiVfkS6nfRwyH2WjS,10847,25
1IMENE2OCzsrXuu62aW1mD,78816,52
2BPwxhCvvcb8xDl8GWIjbh,181806,64
0GziaiWv5ifydV7CMykbKk,3192,11
4HFpzehKjow2WqU4EJ6Wy9,297302,52
15LsRgSmN0t8VLcsUFYW5J,175180,43
685XjGzGztyivfR3fAjoxo,155079,42
6pIRdCtSE5hLFfIfcTAicI,287114,46
50MUpOKyCZMtBcYlBQP260,15632,40
45yEuthJ9yq1rNXAOpBnqM,818844,60
65LFWKj4j7xul6eSIN4IOI,8052,22
5LyRnL0rysObxDRxzSfV1z,224974,50
5YYrWH3w4JYijU4JZrOXWA,22774,55
4wAqlYtTaaHELEgyCh9KjG,849679,61
290nCNEce1y6rfoJiO2rK7,140332,55
3LOm0AZjpwVQebvkyanjDy,1882343,70
405LgUfDn2WLYkBJaLSaDe,1877,9
7FkwgNGMt64MpnIYoXnhK1,500,10
2knguAkuatcKmqXZkBxaLs,1832,17
2h0hfblKFcjOdz52vre1OV,10648,21
0F9wD0Nf2Hm0iiFJUqsHLy,1928,10
10yLOgKTy2iAtvIqkow5l4,7667,31
2YEOMpI5fq8pz4BeJjoAsQ,14936,36
3KwukNCo4MbjbgbvrVqLP0,1122,25
6ignRjbPmLvKdtMLj9a5Xs,834712,61
1IHjrY7ygKbmLVoUV1VcXc,333540,62
1N2FgBLehaq77UEdJhCt7f,138629,46
5HJ2kX5UTwN4Ns8fB5Rn1I,258009,45
3twuAojvYNrlWZpMkxLm3P,134813,68
5v69lcKunkvGk1SimYwL0M,1938,35
709RUroHgigfxfOrPwVDAm,257,34
4WjyuUryzJgs8GukH5BZjs,5142,28
2vGRgVlsY6BB9PyESPm6IH,40263,50
1V2a5Mkw4VP93kP1vrB4T4,2800,12
6ywMpa6AmGJpV5Sbyy58Js,55797,41
39vtb2iiz3079nqfL5nfFc,134939,48
2YeKLbyQXeNPNNXmp9Irol,1133,2
6p355yiyJc67iSNeWLM8WH,6942,33
2rpkPoe2Qc5unwCOmWpN5y,1083,10
2EQ3ptCOffN09sfwUz3vzy,4966,11
1bPYCoigTRLOQwNfjpwmff,33271,46
52fhNGn51RhUvjlapHT5T2,10281,30
1WNmfSqydnt1FDJKg3l6lw,8197,45
0lPGXQv9ckW0tLxVQTxJn1,5497,27
2qAwMsiIjTzlmfAkXKvhVA,584234,60
4M1DlOtwciPLmjRWBWOpFG,1513,15
2StXQyMrlYk1wWVX72InuJ,3886,21
0auP293abZeTWwMUi3fZw2,80059,48
2LakckgvXEtJlKOYP6BO11,368867,57
0FNfiTQCR5o3ounOlWzm1d,31902,48
3u65Tx20y4WqxO7W7khEhj,297845,63
4MzJMcHQBl9SIYSjwWn8QW,800888,65
4UWWa5dKgTLAx8mv6Ju6X1,87188,57
7xBGi7Eign0fX7jGQj5KlJ,39842,47
2yOJnAGg41NV4aech301xj,11432,33
3LJJl2ijoYLexGyX6jU9gl,14605,26
59O57msePcyTge2k7MzmlT,14900,33
2kGBy2WHvF0VdZyqiVCkDT,899236,69
3YQKmKGau1PzlVlkL1iodx,25054126,82
57nPqD7z62gDdq37US9XJR,571224,85
47mIJdHORyRerp4os813jD,2011396,81
0loUVauivVQPRdqkbd250b,8482,13
3oLTaC5QBOH96VbxMAafpZ,23887,31
6cadOIa5DTh6a5mGo5r4bh,204043,58
2Ggj5XNlIb4Lnbqe307FyB,272976,48
18M7pJRsgFVjEBZ5ufmJAp,83116,40
3PpJbrAbphauEun8Xf9tD2,36698,59
7b5FD1wsy3KBIrMjTqTNBi,26217,51
7w7sMRp0FSQRRZM5SZG0Dm,37680,38
1abxqY1kQi7bmsiRDJR7vj,14158,18
3ZztVuWxHzNpl0THurTFCv,1084994,66
78YRbJhMi5kXKruiQGCJo7,121659,41
4TBDzXf9NfvFpqLOAodNYQ,1643,28
5CSb8UNFfwDv80vbAIPEtu,2921,18
4D1gckOVE54GdYpS7J4noB,11925,33
3lGO6uBIzoFyU6OoGMER1B,23504,35
3VdnwWd3i9OOT0CzbzRZj7,34651,42
37394IP6uhnjIpsawpMu4l,2021814,63
6BBkWyAZhcINj7GecYg3Wd,19350,39
1EXhFWMkZ775rxYoHSSbkH,3995,33
7AHs1k8PtT8HRhFvNhOJRU,14503,25
4fG5iQ1bDCtgOmhbVNWilq,13852,33
4aOGVF2gQb9TY4raTPjLWf,1907,6
4DLjEphXbW7qIhX4iwmNEe,36452,42
6MDME20pz9RveH9rEXvrOM,5712084,74
1F4zB8anWEIF1ktyvkaXO3,3627,6
7zAAwgV5Wqmvpb4GzvlRkP,91926,69
20rKUmFZsfv9GBXiv6R9d6,20985,68
0Dkj3iE06TJGxGIrGCmwVf,162231,57
0XNa1vTidXlvJ2gHSsRi4A,2800930,68
5LppQKXZeKZWAp7g4z93ME,1346,12
2dE5audbkV3o5cKxvM7lBD,136445,50
3tVQdUvClmAT7URs9V3rsp,7004422,79
3a1tBryiczPAZpgoZN9Rzg,5157527,74
6BD4lgmnh4vy6kkCaZRDWt,316880,52
1Xyo4u8uXC1ZmMpatF05PJ,98687001,94
699OTQXzgjhIYAHMy9RyPD,12947501,87
2eIUyCr530XyFHd358dxYZ,18887,31
3qNVuliS40BLgXGxhdBdqu,3023631,65
7h0muodpQ1q5o3RajwownN,74881,37
0bzfPKdbXL5ezYW2z3UGQj,1556911,67
2QYdqWGgRorVkA8cJMMdrn,85886,50
1GmsPCcpKgF9OhlNXjOsbS,1175202,71
7jVv8c5Fj3E9VhNjxT4snq,12387623,73
7A9q57PZ1UYY61rQVQKNUz,3409,30
0l5zmyAZvL7Z8JWFzXzMWz,4860,32
2FDvUb4YgyUPpmnm1ILPra,50427,39
5KKpBU5eC2tJDzf0wmlRp2,1947931,77
38vt0CiehYk43Nu6xcfKXk,1594,7
6BOFplMWu1WytZSucgGHVf,262,21
2vhrwzjf9H3icunkVFi9tq,317758,59
2Y7fY3aflbCTxp6h5hw0CV,158038,48
3vUMXQ9kPnZAQkMkZZ7Hfh,2706500,74
4B27SA6MuuYfEbzz1BObjY,6963,24
2p1fiYHYiXz9qi0JJyxBzN,1417262,72
03ojdQidPtScdEq8KU2V9K,18486,47
18YRYVKCQ6myVzKnTZIjXE,386,6
1kR99O4MgSTasyeJh8UFCg,237285,50
0O98jlCaPzvsoei6U5jfEL,391768,46
0p4ViyfJUTW0IT4SCBLexf,409043,60
15oLsNy8mZYaIukh4eDhXy,424551,64
6LuN9FCkKOj5PcnpouEgny,16582091,82
1FtBEIWAwvw5ymBen5GICR,599757,58
7f8ydynRRnrJBqWxevKLcM,18432,40
3jLCHiuXBTGEEku37TsobP,20727,28
6bYFkBNvayh3nGqxcPp7Sv,180811,42
0kGweFvHWUfh6oLnookVeO,9483,46
5fi7lIgJGH3RgUpJYcffQ7,623762,64
6N7zzgXz4PvcAf5NMPpQjL,3550,22
2Q1toCgEYnoH8DGOAg0BhI,4945,20
5BXgJD35uOzh79FlVO8DQ2,3160,27
27yQQxDQHLFT23OCbsxi4t,617,9
4Op2pnzbOze0T6HSejf6dL,8220,27
0wuuYZFptujAsRthrdea2B,310485,57
1HCdPZB0ypEcpDo4T55sMi,86109,38
6xiHXeTXBiPw7J9w85oye3,1971,14
1tbhwOH5UBAJoqTx9Oak00,38632,42
3hDanYurg3xQJSx7WBYEDx,731,4
0NCZoJwqMYvBpYFRnKnAMh,1288,24
35GpJabAKuETXnWsWQbTjr,4607,11
0KyFKunOclAI5jah1T55lh,9940,21
7pyhre5oEEFMqcgMEvJY7q,619433,54
0z6XSqpMBqmhaRVWduV9HJ,94149,46
5KjrHPtIS2XCqs5zZwnydX,2144,13
4RUXc1qaB7CPx8z3cRLD3O,934,8
6tatWnZ4nH8Cpivd2uXKJn,339,8
4uOeSBqJoBz5OrxrsrTboH,38959,40
7n2Ycct7Beij7Dj7meI4X0,21305826,79
181bsRPaVXVlUKXrxwZfHK,10132198,79
4GgBKgxhc649frZDHcXIEz,541242,61
59XQUEHhy5830QsAsmhe2M,62217,51
3ZKUFIrYS6aAgIxu5AfTX5,7807,30
1Ia5iTYHMBsMQfi7Fbcbuw,93993,40
5kajE7ahejLpQRKTLo7RGZ,693,5
1DeTbdvBWontCdCJThnYV8,111,1
30XB6UJMhn7v7ZDX2GlIsM,26749,23
1TUHJZ0mNtVimkplNEki48,856,32
3DTAfcWpBw0deOabOAtNVC,7452,21
2UzhploNTDxWtJkr5BE3cm,1971,18
0K71lFgGGmekeFSUrWaRhg,148927,62
1YiJh4CyYHF215ak2CmoaE,4615,20
1JTyFHtzmZHTOUW74ChuRj,1743,15
4LjPxqUg7n76B4CeXVgN08,274,9
23xFbA9rYgRX8mreqysWPc,557591,71
13xKCVJaX32BL7EN9IOiCM,7136,35
2Ffds2i0bCHVuLiJq6GqCC,7998,39
0BJeP79i5wKgCqsEEiQ7G0,56908,45
72unU2j2vnNWFiITlvx2nv,144703,44
6Qhgat07PNOdnJSnCXJigu,124824,62
17UzuyF3fbCwsDfQIajIak,2705,23
7sZ5ipSoboWdqXkdj6AXHo,451125,50
5j93hwFBNo29RJMsWvtzj8,83536,45
59motq6sL51Qqx9KE29oJg,15000,36
0VaS2TEWjwgRLHoaobLm2M,1,5
6wOhrwpLn8mjwUs14xh9nD,8199,18
5JUFYlgwsbqpLcU9TMlsve,99094,44
1lsXuaLnHnfL7GoJXKkUtH,128456,44
0jpSfOVe0Lec1vz5VjQH7S,135,4
3ZXXJ9nO1Dn9B0AJ25eAQY,57822,43
41hQlpi3r8ljXeRYbHbUBD,10597,23
12zbUHbPHL5DGuJtiUfsip,507146,65
3lrDYjsghBMfUTiLziD9q9,54065,41
0MGJHTThvyAyqKuEAgPqDr,81203,44
0u3d5PM2FuEuG5QuUdt8mT,283133,48
2W2NUrosOnwAI1hZIVbwit,101690,39
5r1bdqzhgRoHC3YcCV6N5a,452729,57
2LIk90788K0zvyj2JJVwkJ,4064107,79
1HaiS1sFo8qkc6tF5Mw1M0,240480,36
0giVCDcrvEldaPK8aCF1vp,5939,12
6G43CiunIxMwb2tQ12vNP6,249721,57
3QftMsfPLxeFvFuIqglcIF,1147,6
59RfTIZiLYFmPWUDeQQkC3,9204,28
1a4lUV1KZJoCAkTUMu7zlr,41239,53
438fi8qqvXNEPoUrYLIO7J,129173,59
3oKgJ6083BjtllXxDN3TD5,4394,20
14SgKNlOCKAI0PfRD1HnWh,271258,48
1oeo6cC9Fqa2bxxv67qBQL,196284,40
2iE1NqruxoSxTvOpTCLkE9,79273,39
5Iy1erNAuG9Fefscf6miAR,7082,26
